day,bucket,flow_type,net_qty,price,usd_value
2025-01-06,Top 1-100,INFLOW,2375465.9792706575,2.419235336,5746811.236517418
2025-01-06,Top 101-200,OUTFLOW,-194799.76216520718,2.419235336,471266.46807446505
2025-01-06,Top 201-300,INFLOW,64420.85851096529,2.419235336,155849.21728518358
2025-01-06,Top 301-500,INFLOW,72576.04215678835,2.419235336,175578.525732728
2025-01-06,Top 501-1000,INFLOW,30889.892586169168,2.419235336,74729.91966970488
2025-01-07,Top 1-100,OUTFLOW,-964525.0085685478,2.612576161,2519895.0440745084
2025-01-07,Top 101-200,INFLOW,3147159.9869315717,2.612576161,8222195.156710495
2025-01-07,Top 201-300,OUTFLOW,-43332.22989734633,2.612576161,113208.7508327785
2025-01-07,Top 301-500,INFLOW,83317.1309169766,2.612576161,217672.35003660913
2025-01-07,Top 501-1000,INFLOW,100084.82287360817,2.612576161,261479.2223174962
2025-01-08,Top 1-100,OUTFLOW,-557722.0335937777,2.343300555,1306910.3508560278
2025-01-08,Top 101-200,OUTFLOW,-77332.46638324391,2.343300555,181213.2113953743
2025-01-08,Top 201-300,INFLOW,139666.68184574996,2.343300555,327281.0130841543
2025-01-08,Top 301-500,OUTFLOW,-204186.54240097036,2.343300555,478470.43813172483
2025-01-08,Top 501-1000,OUTFLOW,-27718.52315636407,2.343300555,64952.83069608828
2025-01-09,Top 1-100,OUTFLOW,-881218.7302705,2.202113994,1940544.097703579
2025-01-09,Top 101-200,INFLOW,303132.91427919664,2.202113994,667533.2325762213
2025-01-09,Top 201-300,INFLOW,194267.21595651968,2.202113994,427798.55483327206
2025-01-09,Top 301-500,OUTFLOW,-47446.7802003604,2.202113994,104483.21864945575
2025-01-09,Top 501-1000,INFLOW,5133.749827650128,2.202113994,11305.102337163435
2025-01-10,Top 1-100,INFLOW,738499.1405040004,2.12267039,1567590.2585882912
2025-01-10,Top 101-200,OUTFLOW,-3276945.4128322797,2.12267039,6955874.997465407
2025-01-10,Top 201-300,INFLOW,87220.87093270101,2.12267039,185141.16011885615
2025-01-10,Top 301-500,INFLOW,34538.585579599196,2.12267039,73314.0329222962
2025-01-10,Top 501-1000,INFLOW,10016.598861692284,2.12267039,21261.937812221917
2025-01-11,Top 1-100,OUTFLOW,-718315.2523688399,2.165125495,1555242.6663511344
2025-01-11,Top 101-200,OUTFLOW,-32880.43854093,2.165125495,71190.27577174814
2025-01-11,Top 201-300,OUTFLOW,-107748.86638919999,2.165125495,233289.81767660548
2025-01-11,Top 301-500,INFLOW,12311.170002437866,2.165125495,26655.228045557433
2025-01-11,Top 501-1000,INFLOW,35053.69374768421,2.165125495,75895.64602703317
2025-01-12,Top 1-100,INFLOW,220089.86210185,2.19163398,482356.42043592874
2025-01-12,Top 101-200,INFLOW,400007.48449075,2.19163398,876669.9952642508
2025-01-12,Top 201-300,OUTFLOW,-197267.71130988997,2.19163398,432338.6192635852
2025-01-12,Top 301-500,OUTFLOW,-17483.169778972522,2.19163398,38316.70896570527
2025-01-12,Top 501-1000,INFLOW,22156.386129825936,2.19163398,48558.68871612722
2025-01-13,Top 1-100,INFLOW,4545750.084776729,2.139118863,9723899.752829751
2025-01-13,Top 101-200,INFLOW,439295.3126341086,2.139118863,939704.889683104
2025-01-13,Top 201-300,INFLOW,413835.61050397775,2.139118863,885243.5606101798
2025-01-13,Top 301-500,INFLOW,111684.79490875956,2.139118863,238907.05149961397
2025-01-13,Top 501-1000,INFLOW,214830.22761118785,2.139118863,459547.3922256754
2025-01-14,Top 1-100,OUTFLOW,-269834.23710897984,1.961081812,529167.0146493159
2025-01-14,Top 101-200,OUTFLOW,-1836790.961924414,1.961081812,3602097.3478759527
2025-01-14,Top 201-300,INFLOW,427039.73077808006,1.961081812,837459.8490302694
2025-01-14,Top 301-500,INFLOW,91147.24884735796,1.961081812,178747.21192839165
2025-01-14,Top 501-1000,INFLOW,57984.53628029897,1.961081812,113712.41947654844
2025-01-15,Top 1-100,OUTFLOW,-371643.5995096994,2.040460574,758324.1123789873
2025-01-15,Top 101-200,OUTFLOW,-137905.74806418008,2.040460574,281391.2418529363
2025-01-15,Top 201-300,OUTFLOW,-23218.95429899826,2.040460574,47377.36081661375
2025-01-15,Top 301-500,INFLOW,65142.36702597144,2.040460574,132920.43161353236
2025-01-15,Top 501-1000,OUTFLOW,-54070.98143317191,2.040460574,110329.7058118733
2025-01-16,Top 1-100,INFLOW,1071245.93785985,2.215535089,2373382.964277211
2025-01-16,Top 101-200,INFLOW,560502.4398215017,2.215535089,1241812.822894648
2025-01-16,Top 201-300,INFLOW,328646.0521399409,2.215535089,728126.8603773626
2025-01-16,Top 301-500,INFLOW,105632.14830693812,2.215535089,234031.73110047332
2025-01-16,Top 501-1000,INFLOW,28800.06230924875,2.215535089,63807.548611526974
2025-01-17,Top 1-100,INFLOW,5526646.55975591,2.151004797,11887843.26135851
2025-01-17,Top 101-200,OUTFLOW,-1670772.7127808998,2.151004797,3593840.119888419
2025-01-17,Top 201-300,INFLOW,19551.208442579984,2.151004797,42054.74314713645
2025-01-17,Top 301-500,INFLOW,408396.77097231755,2.151004797,878463.4134407655
2025-01-17,Top 501-1000,INFLOW,57083.93516983038,2.151004797,122787.81838194217
2025-01-18,Top 1-100,OUTFLOW,-7034717.51597179,2.300474396,16183187.528585823
2025-01-18,Top 101-200,INFLOW,832959.790431516,2.300474396,1916202.6707852283
2025-01-18,Top 201-300,INFLOW,126687.61651689997,2.300474396,291441.61808739504
2025-01-18,Top 301-500,OUTFLOW,-108177.22856600984,2.300474396,248858.94454634542
2025-01-18,Top 501-1000,INFLOW,43794.80823684759,2.300474396,100748.83502659778
2025-01-19,Top 1-100,INFLOW,3486784.3122175606,2.144064264,7475889.64010149
2025-01-19,Top 101-200,INFLOW,27453.017385290237,2.144064264,58861.03351477151
2025-01-19,Top 201-300,INFLOW,336517.90289068304,2.144064264,721516.0097841357
2025-01-19,Top 301-500,INFLOW,394157.3307888709,2.144064264,845098.6473380451
2025-01-19,Top 501-1000,OUTFLOW,-58501.49621728636,2.144064264,125430.96743001485
2025-01-20,Top 1-100,OUTFLOW,-2283339.537168,1.903638321,4346652.642807408
2025-01-20,Top 101-200,INFLOW,4450175.49210297,1.903638321,8471524.601942247
2025-01-20,Top 201-300,OUTFLOW,-42109.414573342714,1.903638321,80161.09525669106
2025-01-20,Top 301-500,OUTFLOW,-224454.99362983182,1.903638321,427281.12721355876
2025-01-20,Top 501-1000,INFLOW,19098.687995517364,1.903638321,36356.99434908953
2025-01-21,Top 1-100,OUTFLOW,-169834.63032809884,1.885468553,320217.8546940104
2025-01-21,Top 101-200,OUTFLOW,-737327.4461421997,1.885468553,1390207.7129649187
2025-01-21,Top 201-300,OUTFLOW,-27479.733441005577,1.885468553,51812.173247838495
2025-01-21,Top 301-500,INFLOW,369624.7610622405,1.885468553,696915.8633929933
2025-01-21,Top 501-1000,INFLOW,25720.40554594845,1.885468553,48495.0158272926
2025-01-22,Top 1-100,INFLOW,411486.35585353,2.135803683,878854.0743362178
2025-01-22,Top 101-200,OUTFLOW,-1478531.4444094095,2.135803683,3157852.9044009265
2025-01-22,Top 201-300,OUTFLOW,-10136.911795638094,2.135803683,21650.453547369983
2025-01-22,Top 301-500,OUTFLOW,-111483.0213404916,2.135803683,238105.84757098954
2025-01-22,Top 501-1000,INFLOW,141387.7056553668,2.135803683,301976.3824696523
2025-01-23,Top 1-100,INFLOW,3202896.820763942,2.314110057,7411855.744463164
2025-01-23,Top 101-200,OUTFLOW,-467648.66360464436,2.314110057,1082190.4755901175
2025-01-23,Top 201-300,INFLOW,135975.74215951405,2.314110057,314662.8324393704
2025-01-23,Top 301-500,INFLOW,85667.98842889228,2.314110057,198245.15358625926
2025-01-23,Top 501-1000,INFLOW,11290.530505891453,2.314110057,26127.53019254871
2025-01-24,Top 1-100,OUTFLOW,-1045452.73318779,2.268137611,2371230.6646659747
2025-01-24,Top 101-200,INFLOW,382519.45093440055,2.268137611,867606.7536033831
2025-01-24,Top 201-300,OUTFLOW,-165241.62576989285,2.268137611,374790.7463114808
2025-01-24,Top 301-500,OUTFLOW,-118826.83851880251,2.268137611,269515.62164071953
2025-01-24,Top 501-1000,OUTFLOW,-27577.72292598468,2.268137611,62550.070594162826
2025-01-25,Top 1-100,INFLOW,31661.707960659987,2.130090328,67442.29789496245
2025-01-25,Top 101-200,OUTFLOW,-1157944.9102134402,2.130090328,2466527.2536024773
2025-01-25,Top 201-300,OUTFLOW,-168151.41603470006,2.130090328,358177.70493501873
2025-01-25,Top 301-500,OUTFLOW,-26473.803035152458,2.130090328,56391.5917905553
2025-01-25,Top 501-1000,OUTFLOW,-21498.066309726142,2.130090328,45792.82311705031
2025-01-26,Top 1-100,OUTFLOW,-17146.638377122305,2.100376938,36014.40381153344
2025-01-26,Top 101-200,INFLOW,523828.10569000005,2.100376938,1100236.4726675027
2025-01-26,Top 201-300,OUTFLOW,-94037.330381,2.100376938,197513.84004333918
2025-01-26,Top 301-500,OUTFLOW,-49426.42275434552,2.100376938,103814.11848106577
2025-01-26,Top 501-1000,INFLOW,62636.974294093525,2.100376938,131561.25627341287
2025-01-27,Top 1-100,OUTFLOW,-1752695.648257471,1.991401197,3490320.2119166185
2025-01-27,Top 101-200,INFLOW,1056414.1177090895,1.991401197,2103744.33853358
2025-01-27,Top 201-300,OUTFLOW,-352279.08460501,1.991401197,701528.9907604812
2025-01-27,Top 301-500,INFLOW,72020.81423993825,1.991401197,143422.3356863277
2025-01-27,Top 501-1000,OUTFLOW,-190072.28498657228,1.991401197,378510.1758387852
2025-01-28,Top 1-100,INFLOW,6416356.28764832,1.898923343,12184168.731620219
2025-01-28,Top 101-200,OUTFLOW,-2415726.21804249,1.898923343,4587278.905737992
2025-01-28,Top 201-300,OUTFLOW,-39901.938625155424,1.898923343,75770.72268626097
2025-01-28,Top 301-500,INFLOW,186051.89880698762,1.898923343,353298.29365406267
2025-01-28,Top 501-1000,OUTFLOW,-8870.706714614498,1.898923343,16844.79204928831
2025-01-29,Top 1-100,OUTFLOW,-2165678.40847165,1.639916421,3551531.584657804
2025-01-29,Top 101-200,OUTFLOW,-1011510.53927903,1.639916421,1658792.743378247
2025-01-29,Top 201-300,OUTFLOW,-270590.21075694996,1.639916421,443745.32998217305
2025-01-29,Top 301-500,OUTFLOW,-80255.06580805534,1.639916421,131611.60028706558
2025-01-29,Top 501-1000,INFLOW,19375.32089449934,1.639916421,31773.90689703387
2025-01-30,Top 1-100,OUTFLOW,-253994.28610762002,1.724161703,437927.2208875834
2025-01-30,Top 101-200,OUTFLOW,-46806.24683853658,1.724161703,80701.5382601696
2025-01-30,Top 201-300,OUTFLOW,-744195.1168028801,1.724161703,1283112.7199511377
2025-01-30,Top 301-500,INFLOW,49964.65264216068,1.724161703,86147.14058931121
2025-01-30,Top 501-1000,INFLOW,4777.807492176595,1.724161703,8237.712702317356
2025-01-31,Top 1-100,OUTFLOW,-4392439.418900281,1.766633022,7759828.524563727
2025-01-31,Top 101-200,INFLOW,257542.10660168054,1.766633022,454982.390077973
2025-01-31,Top 201-300,INFLOW,43430.235346260015,1.766633022,76725.28791593455
2025-01-31,Top 301-500,OUTFLOW,-112356.02219493146,1.766633022,198491.8590301308
2025-01-31,Top 501-1000,OUTFLOW,-24566.225115418514,1.766633022,43399.50451478411
2025-02-01,Top 1-100,INFLOW,122622.930173,1.770395175,217091.0439226411
2025-02-01,Top 101-200,OUTFLOW,-92081.86844390002,1.770395175,163021.29559806536
2025-02-01,Top 201-300,INFLOW,138535.23255676002,1.770395175,245262.10728599085
2025-02-01,Top 301-500,INFLOW,129077.44745040267,1.770395175,228518.09016750896
2025-02-01,Top 501-1000,INFLOW,76435.50756987711,1.770395175,135321.0538003864
2025-02-02,Top 1-100,INFLOW,154827.36655662,1.622944918,251276.28772038958
2025-02-02,Top 101-200,OUTFLOW,-1149056.89255066,1.622944918,1864856.0442579659
2025-02-02,Top 201-300,INFLOW,169905.02664151997,1.622944918,275746.49953050946
2025-02-02,Top 301-500,INFLOW,88223.57950493242,1.622944918,143182.01000529903
2025-02-02,Top 501-1000,INFLOW,98088.02370759659,1.622944918,159191.4595929074
2025-02-03,Top 1-100,INFLOW,1808014.5202952907,1.38723685,2508144.3678887
2025-02-03,Top 101-200,INFLOW,615624.6740947138,1.38723685,854017.2336734274
2025-02-03,Top 201-300,INFLOW,1062883.9481672454,1.38723685,1474471.7801710928
2025-02-03,Top 301-500,INFLOW,337406.7752201174,1.38723685,468063.1120250138
